date;id;filename;category;colonies;strain;medium;multicolor;obs;colonysize;recount
24/09/2021;1460;A00098bl7wihahfekxi20akzjt5m6cd.jpg;1;5;P. putida;M9_cit;0;;big;
24/09/2021;1461;A00098cw2i4iiwvmi0d6jpewqwvg5qj.jpg;1;5;P. putida;M9_cit;0;;big;
24/09/2021;1462;A00098gcw32g9m9u5d3rxn8c7puiri0.jpg;1;5;P. putida;M9_cit;0;;big;
24/09/2021;1463;A00098hjw5r9n8cuhjfvt0bf90fpx80.jpg;1;5;P. putida;M9_cit;0;;big;
24/09/2021;1464;A00098lj0jatn6c0vnjtlf5oqdyrk7l.jpg;1;5;P. putida;M9_cit;0;;big;
24/09/2021;1465;A00098lz606wqemss8inyvyidy81nff.jpg;1;5;P. putida;M9_cit;0;;big;
24/09/2021;1466;A00098pyhq12j6zizulre5jmkusjxnm.jpg;1;5;P. putida;M9_cit;0;;big;
24/09/2021;1467;A00098q4oucas2ldhpce330u1ohojd6.jpg;1;5;P. putida;M9_cit;0;;big;
24/09/2021;1468;A00098qqf3pkbvvzun97mivw1xay2q6.jpg;1;5;P. putida;M9_cit;0;;big;
24/09/2021;1469;A00098zjrocuxtcy1ihd3x7t9sb2edg.jpg;1;5;P. putida;M9_cit;0;;big;
24/09/2021;1470;A00098zxrcwcj04pautllvr25wf7qwd.jpg;1;5;P. putida;M9_cit;0;;big;
24/09/2021;1471;A000993npwlho1raskuyc6m74a459g9.jpg;1;9;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1472;A000995hwitw8ujhd94mkiezg28mkxd.jpg;1;9;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1473;A00099argrno9xo9fmvu5nsslykxn3j.jpg;1;9;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1474;A00099bjxv2e06bfim50i37q2zc97r9.jpg;1;9;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1475;A00099cagk4lsk3pcxzv3bq695767w0.jpg;1;9;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1476;A00099cl2wa6jfs4sik3yjjuiwc2zuc.jpg;1;9;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1477;A00099m78csbsn6z8otsz61jyvyd3ep.jpg;1;9;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1478;A00099ovr5o5629adj7hxmmsri3du8e.jpg;1;9;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1479;A00099pp6o41w0dmn8dgrdyizfm6hzj.jpg;1;9;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1480;A00099pzmnjnvuenjo04gomc7nag4l5.jpg;1;9;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1481;A00099r4o1yhpd2uvhvmw5lyki3yotf.jpg;1;9;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1482;A00099txea8v3wkv68g96fzw3bv7vby.jpg;1;9;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1483;A00099upoph4utm93w2m50g5q7vkm1g.jpg;1;9;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1484;A00099xquu895q2js9nowfppt6l0k16.jpg;1;9;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1485;A00099yh38c4ahuh9ppfesftpn5aotd.jpg;1;9;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1486;A001002l3hg0ortmm8857o134vq44e7.jpg;1;4;P. putida;M9_cit;0;;big;
24/09/2021;1487;A001003xd1jfw8unnyu2bjqixdyc2nd.jpg;1;4;P. putida;M9_cit;0;;big;
24/09/2021;1488;A001006sngh8uxzr8p0ditu7yusfy46.jpg;1;4;P. putida;M9_cit;0;;big;
24/09/2021;1489;A001007ckpjzrgds6evwb76khxzgbp1.jpg;1;4;P. putida;M9_cit;0;;big;
24/09/2021;1490;A00100b426h0vu2jbcege7k7iefqas1.jpg;1;4;P. putida;M9_cit;0;;big;
24/09/2021;1491;A00100b83znazskmika62tqtxs9c33s.jpg;1;4;P. putida;M9_cit;0;;big;
24/09/2021;1492;A00100btczywbfo6v6vf3oy81d1girt.jpg;1;4;P. putida;M9_cit;0;;big;
24/09/2021;1493;A00100f4fjucwat949ky1ezt55mou2p.jpg;1;4;P. putida;M9_cit;0;;big;
24/09/2021;1494;A00100h566lthqtdulgl2fo2onxc7w1.jpg;1;4;P. putida;M9_cit;0;;big;
24/09/2021;1495;A00100klx4nnaqiacb32rr9rl59y8bh.jpg;1;4;P. putida;M9_cit;0;;big;
24/09/2021;1496;A00100lku9utigtbapndodlkhaqg6kd.jpg;1;4;P. putida;M9_cit;0;;big;
24/09/2021;1497;A00100r4umh679zj7a3aqm88n5yb2ui.jpg;1;4;P. putida;M9_cit;0;;big;
24/09/2021;1498;A00100srsmplqqykfcc5ti42n5qmgpv.jpg;1;4;P. putida;M9_cit;0;;big;
24/09/2021;1499;A00100w0kgdzzrscur6qipen8y6o1bk.jpg;1;4;P. putida;M9_cit;0;;big;
24/09/2021;1500;A00100wbq4rs8ur6jymxb73cu2g7cvv.jpg;1;4;P. putida;M9_cit;0;;big;
24/09/2021;1501;A0010129j73yrlrehfiut4pofd9z0en.jpg;1;45;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1502;A0010168wm3njd54fatwixfwpqrqwdn.jpg;1;45;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1503;A00101b52x0fr9o1dddgjrurzncd5pq.jpg;1;45;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1504;A00101d2td0ifhergm817owd26h65bh.jpg;1;45;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1505;A00101dgbpg6z25y1kacfizgxdycbof.jpg;1;45;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1506;A00101epb9ybjbkpjsgnfx84plfis1n.jpg;1;45;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1507;A00101jwffknyet90h7uxvvl4kvf592.jpg;1;45;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1508;A00101kw1lrla2azf2qvrg53e7ctuip.jpg;1;45;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1509;A00101m35iqfd50jb4j7kvrin2neo7v.jpg;1;45;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1510;A00101nbqew1id0e2h7omx2wymp32g9.jpg;1;45;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1511;A00101scc17vvmx39w72ju87x95nb8s.jpg;1;45;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1512;A00101wyy9f0nr05o7nieex8r4pbt32.jpg;1;45;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1513;A00101yd3qtsw72lxlb3m40iowvi4ac.jpg;1;45;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1514;A00101ye6vl621x4e3316u4olbn2cg9.jpg;1;45;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1515;A00101zjrh92kvc451ck2sv870pq2mv.jpg;1;45;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1516;A001020ln8dpuyovwpsi1v1uht0p03k.jpg;1;37;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1517;A001021q9c8tzzaomzjiyb5t8lgtukp.jpg;1;37;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1518;A001022citdnyx8mglm5zsiygqk8if8.jpg;1;37;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1519;A001027c2td9n6pvcv4skso9sblmnxt.jpg;1;37;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1520;A001027t0bskhr0j4vqi3gnta512w6f.jpg;1;37;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1521;A001029i5owlcx670j10a4mosdvgemz.jpg;1;37;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1522;A00102cd5fufhdnrwdkczpyd404aef6.jpg;1;37;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1523;A00102elx74gozd1o9ri5nrxn35rzfe.jpg;1;37;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1524;A00102fvk5lyvt7x6q7a10p4ugl48bg.jpg;1;37;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1525;A00102j5g1axumi0emlcfei9p9649jx.jpg;1;37;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1526;A00102je1nnmkkkprm9h51p8c12dfg2.jpg;1;37;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1527;A00102o1i4aa1fkca8r8f5zu7pn6knf.jpg;1;37;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1528;A00102um8hkr4mutuys1wtexqibela3.jpg;1;37;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1529;A00102w7tl3b3h2v26ckxaon4mdq3l1.jpg;1;37;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1530;A00102xdor7yk0x5rp1te66hd8ggqsl.jpg;1;37;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1531;A001030040m2dnrh4oh66q3u55spthe.jpg;1;182;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1532;A001030dry2ot2vtsbwy3ed98cin503.jpg;1;182;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1533;A001032ju3634sukf8r8vfhxwbwky3n.jpg;1;182;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1534;A001036517ynhfmrmpoozblon7dr7fs.jpg;1;182;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1535;A001037lf0x9n4rubkchwyila25uwlp.jpg;1;182;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1536;A00103c6769e9540tihy809n9ueu3jh.jpg;1;182;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1537;A00103ctg53vqmkqtc6aqsi65j4t598.jpg;1;182;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1538;A00103d1et1pymi6s015illsaadrolm.jpg;1;182;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1539;A00103fr17dbj7xuitkedy8027ey3nw.jpg;1;182;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1540;A00103fs7ws3n56njnwiqxhj1x3v9jj.jpg;1;182;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1541;A00103gforxiocscfaamnied35xxwj8.jpg;1;182;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1542;A00103hqmt6fd5a5ejuoho5es22xqlv.jpg;1;182;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1543;A00103lraacdp1fvz7yic75gs8phq7y.jpg;1;182;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1544;A00103nduduzn0ldzqeg5g0kvjijql4.jpg;1;182;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1545;A00103ty290fafp5tdu147101par989.jpg;1;182;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1546;A001045v3d93pt7xp09943z9o7tv8bm.jpg;1;3;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1547;A0010470455f4yyqrvd6h4omav8old8.jpg;1;3;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1548;A001047o4ld3vufj5gvvpo7vi6j9977.jpg;1;3;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1549;A00104gulzvva521qc138pwgt3zr06g.jpg;1;3;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1550;A00104i0m34pz32ihjxr9gg9v9zjner.jpg;1;3;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1551;A00104kqv2qvv8q8rir97d6uci8qzqj.jpg;1;3;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1552;A00104l4yc554b9vkqdwyxy3meskojy.jpg;1;3;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1553;A00104l7hqrpk8xm0lcyzc29hut6jd1.jpg;1;3;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1554;A00104mg284zgtvqmj9k2qc14jsg2tc.jpg;1;3;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1555;A00104mr7z7xpqsw8d3vzxj6kz4pn2k.jpg;1;3;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1556;A00104n5utqw8wjvinkamo9n0z3n68c.jpg;1;3;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1557;A00104walgocdspu6xdpis3dju6v6ut.jpg;1;3;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1558;A00104xnjm3q3xsm5q051494x62zxsn.jpg;1;3;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1559;A00104ybi13797tg5e3xgixfpdagr8q.jpg;1;3;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1560;A00104zudkpwgndgdddozbktzupdh80.jpg;1;3;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1561;A001050ch2h25moghdcg1n5h8jiqd9m.jpg;1;78;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1562;A001051nl8y07n8kqbjoa29uqcf60cr.jpg;1;78;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1563;A001054muabnb70sl7b4cm4uf266634.jpg;1;78;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1564;A001059gvh1a54kp3wpql4xeirkyree.jpg;1;78;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1565;A00105bhj6pe3x5rmmwduqejxo1lkqr.jpg;1;78;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1566;A00105bz2a8x5jcp41txotlrngwkbgo.jpg;1;78;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1567;A00105fvkmg4k2b0o5jgxtq3f7gw2lp.jpg;1;78;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1568;A00105icn5s3wr67gpz474t334gzayx.jpg;1;78;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1569;A00105j4h0eg779wp64xgnw7kpt6x02.jpg;1;78;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1570;A00105lnllu6lacqu50muo779m0o8fh.jpg;1;78;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1571;A00105nn2b2igab92ekd3cprz56t7db.jpg;1;78;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1572;A00105q3kiyb7aowgf2hql567gbkyf0.jpg;1;78;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1573;A00105w0vr156ek83qibtldh6yhnfr5.jpg;1;78;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1574;A00105z6982xpgvokw42pofjfeiizqa.jpg;1;78;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1575;A00105za6h5ppbjymfg9pie7qistxca.jpg;1;78;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1576;A0010620tkq6mqwvcf2v1kh7pf5ovkv.jpg;1;25;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1577;A001062xy8uhrhmaydtpqplxv3lce9m.jpg;1;25;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1578;A001065g0zsq6alzq1g9bx7zg1w387j.jpg;1;25;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1579;A001068bvbj1q1b00vizlxmegyww9a6.jpg;1;25;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1580;A001069h0pcxpkned2eqhtbi4sqfhxw.jpg;1;25;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1581;A00106abhx9hrxrr0t05qm27uu24tkq.jpg;1;25;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1582;A00106axtma1mygo4vo967ighsqo7qw.jpg;1;25;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1583;A00106cdk5e8wl4wxc6mee7tagmlywh.jpg;1;25;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1584;A00106d50oz90hequqtn49gk9i0ecmz.jpg;1;25;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1585;A00106fknycanmln2rg5u7m48mfw3cj.jpg;1;25;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1586;A00106kyqnsfyhmep126qqi9tl8p194.jpg;1;25;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1587;A00106o29ngub0975e3ykgid71igktr.jpg;1;25;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1588;A00106tgmpg8y99bmpwk8xzpre4ezvb.jpg;1;25;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1589;A00106u4bxr1cu2g8hedomjxcuddmpc.jpg;1;25;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1590;A00106v05xc9pvosnt23yrel6psa3e4.jpg;1;25;P. putida;M9_cit;0;irr agar;big;
24/09/2021;1591;A001070novs1r0ptkd9v1qum9pdrdbd.jpg;0;0;None;M9_cit;0;;big;
24/09/2021;1592;A001071sbzbenew2pyq5w8nszxhdx6j.jpg;0;0;None;M9_cit;0;;big;
24/09/2021;1593;A001074jolo6yiq55m4c6bl3y5aqtdf.jpg;0;0;None;M9_cit;0;;big;
24/09/2021;1594;A001077hwkslqktg86s55p6zswaz3yr.jpg;0;0;None;M9_cit;0;;big;
24/09/2021;1595;A001077k6fuqa1a6mw92m7vwhn47ik7.jpg;0;0;None;M9_cit;0;;big;
24/09/2021;1596;A00107adkq0sq39os7a247t8kqy29nz.jpg;0;0;None;M9_cit;0;;big;
24/09/2021;1597;A00107dhwnojg5o5vsjmk0uf6qsoya7.jpg;0;0;None;M9_cit;0;;big;
24/09/2021;1598;A00107e4gcb344wm9sk6ec504zvps42.jpg;0;0;None;M9_cit;0;;big;
24/09/2021;1599;A00107fs3nlt8sapwwpa2uqyzjetfj1.jpg;0;0;None;M9_cit;0;;big;
24/09/2021;1600;A00107jfx3gr659r0t41uebyyz77h37.jpg;0;0;None;M9_cit;0;;big;
24/09/2021;1601;A00107jt9q5ctyln4wctg5vion8tgbt.jpg;0;0;None;M9_cit;0;;big;
24/09/2021;1602;A00107knzp3v7y4qq2kemho9t6i6xka.jpg;0;0;None;M9_cit;0;;big;
24/09/2021;1603;A00107qcm6byeu3py5iao4fd276ovtr.jpg;0;0;None;M9_cit;0;;big;
24/09/2021;1604;A00107t5pu5lsztka1jdb18qeqelr2y.jpg;0;0;None;M9_cit;0;;big;
24/09/2021;1605;A00107xs8s4xb1x5tl1907wjc8eavnj.jpg;0;0;None;M9_cit;0;;big;
20/10/2021;1606;A0010819cq5eb85zf4t5yxj1yti0r3e.jpg;1;89;E.coli;LB;0;;big;
20/10/2021;1607;A001089l9zi9ze9bj453tlhuqqza7dn.jpg;1;89;E.coli;LB;0;;big;
20/10/2021;1608;A001089ut9xchsuy7ymag5fmqsd98ry.jpg;1;89;E.coli;LB;0;;big;
20/10/2021;1609;A00108al3j00fpxw18tmedhousmlpls.jpg;1;89;E.coli;LB;0;;big;
20/10/2021;1610;A00108be8swc6x5p60kljnfabqr94hc.jpg;1;89;E.coli;LB;0;;big;
20/10/2021;1611;A00108ebk4xqm4s9lhw52gi1v000auc.jpg;1;89;E.coli;LB;0;;big;
20/10/2021;1612;A00108gouobyqspjkkgvqossccrsclj.jpg;1;89;E.coli;LB;0;;big;
20/10/2021;1613;A00108hcfzkoxd7nhdf9s5u5b1s338i.jpg;1;89;E.coli;LB;0;;big;
20/10/2021;1614;A00108i8u0ibhtb44fr0q4dgpd8c9jp.jpg;1;89;E.coli;LB;0;;big;
20/10/2021;1615;A00108mucd45oxorwq3444t7eac2jzo.jpg;1;89;E.coli;LB;0;;big;
20/10/2021;1616;A00108n0u0t9tybd600a5uvpuubv6xu.jpg;1;89;E.coli;LB;0;;big;
20/10/2021;1617;A00108qjhowrxynihg5h7kdszoc74yo.jpg;1;89;E.coli;LB;0;;big;
20/10/2021;1618;A00108qqmta0x2qd3ibmyxhked5wwvv.jpg;1;89;E.coli;LB;0;;big;
20/10/2021;1619;A00108sgz6hp09cmzybhyaup7j320dr.jpg;1;89;E.coli;LB;0;;big;
20/10/2021;1620;A00108uyqt4y02imj57p26rw9c4q9dx.jpg;1;89;E.coli;LB;0;;big;
20/10/2021;1621;A001090o8vunh5lclb7ze0e4419quwh.jpg;1;219;E.coli;LB;0;;big;
20/10/2021;1622;A001092z7kds56nurmxo3b0egdqb5fo.jpg;1;219;E.coli;LB;0;;big;
20/10/2021;1623;A001094oie3gv1mx99j1vyagxa2r30w.jpg;1;219;E.coli;LB;0;;big;
20/10/2021;1624;A001097dez5bgjhbt4sq5ivz7plt82w.jpg;1;219;E.coli;LB;0;;big;
20/10/2021;1625;A001099nmexwt4qgpexnb1ecmbjwx9e.jpg;1;219;E.coli;LB;0;;big;
20/10/2021;1626;A00109c22jzjo6h0gz4ypnrz9b4sn9u.jpg;1;219;E.coli;LB;0;;big;
20/10/2021;1627;A00109d2a8tkotphctoedjdipr6znn3.jpg;1;219;E.coli;LB;0;;big;
20/10/2021;1628;A00109dnor8efow6wlo9k68n1ydabw7.jpg;1;219;E.coli;LB;0;;big;
20/10/2021;1629;A00109dsdl3u9qj83pc1j5ed5ttm3nl.jpg;1;219;E.coli;LB;0;;big;
20/10/2021;1630;A00109jq6ujyereqsvbcspm7zaeev6l.jpg;1;219;E.coli;LB;0;;big;
20/10/2021;1631;A00109nh7dhmo3f39a49iivdnmajntt.jpg;1;219;E.coli;LB;0;;big;
20/10/2021;1632;A00109nwiq89bw2cegq3dfc2trb4zb5.jpg;1;219;E.coli;LB;0;;big;
20/10/2021;1633;A00109qq3xel9hw2wu0dyxnvuah2qzc.jpg;1;219;E.coli;LB;0;;big;
20/10/2021;1634;A00109u70u6miygfm9t5egahgsktvod.jpg;1;219;E.coli;LB;0;;big;
20/10/2021;1635;A00109wh91ard9mpiqm0muaui6lqefk.jpg;1;219;E.coli;LB;0;;big;
20/10/2021;1636;A001102qe1k5ukhm0ws3lkwv4dv06vm.jpg;1;24;E.coli;LB;0;;bigger;
20/10/2021;1637;A00110693sy2bkjxk1nohgdaf9bny9o.jpg;1;24;E.coli;LB;0;;bigger;
20/10/2021;1638;A001106azpscehu07gzm5udkbj143k0.jpg;1;24;E.coli;LB;0;;bigger;
20/10/2021;1639;A00110hv9yvo7da4lfijb53w44qsmct.jpg;1;24;E.coli;LB;0;;bigger;
20/10/2021;1640;A00110lfia6ydq4k54l786rhnhtrjgy.jpg;1;24;E.coli;LB;0;;bigger;
20/10/2021;1641;A00110m7cz35tcsfmr27xo317i8427y.jpg;1;24;E.coli;LB;0;;bigger;
20/10/2021;1642;A00110pfqjohl8fo6n20vnsginmz0mk.jpg;1;24;E.coli;LB;0;;bigger;
20/10/2021;1643;A00110pinf5z5q8r2d3besghbj20jd9.jpg;1;24;E.coli;LB;0;;bigger;
20/10/2021;1644;A00110qexg9cduwbthxtacdk2xs0ep0.jpg;1;24;E.coli;LB;0;;bigger;
20/10/2021;1645;A00110qinfwzteg2wtu7q8o3d4jd4i6.jpg;1;24;E.coli;LB;0;;bigger;
20/10/2021;1646;A00110s2sme3nzgji05c36uj4rk9zzt.jpg;1;24;E.coli;LB;0;;bigger;
20/10/2021;1647;A00110t7lhey5ojdc9oaz3qryk9nbob.jpg;1;24;E.coli;LB;0;;bigger;
20/10/2021;1648;A00110uswmp1bx8pev0suf9cclz3ezl.jpg;1;24;E.coli;LB;0;;bigger;
20/10/2021;1649;A00110xswlzgtw6qiix5vcj8w2nmghy.jpg;1;24;E.coli;LB;0;;bigger;
20/10/2021;1650;A00110xzdo4h7amc4648knys7eapq0l.jpg;1;24;E.coli;LB;0;;bigger;
20/10/2021;1651;A001111alehax1adr6khe9aneaoi190.jpg;1;203;E.coli;LB;0;;big;
20/10/2021;1652;A001112dhfxryeteufnuprjydzadx2m.jpg;1;203;E.coli;LB;0;;big;
20/10/2021;1653;A0011147qmvis14sgvne8mhllzvdixu.jpg;1;203;E.coli;LB;0;;big;
20/10/2021;1654;A00111imd6l7z4tbpxm3ejwxcdn5ef5.jpg;1;203;E.coli;LB;0;;big;
20/10/2021;1655;A00111q4w2dycx2u3gn5lhao9vqz3yi.jpg;1;203;E.coli;LB;0;;big;
20/10/2021;1656;A00111qhwo81w7uky1i0apnt30mcdyy.jpg;1;203;E.coli;LB;0;;big;
20/10/2021;1657;A00111qk1fgmpukgi84u06fpouhh2o8.jpg;1;203;E.coli;LB;0;;big;
20/10/2021;1658;A00111qob06rq6dzuro5djakglmcal3.jpg;1;203;E.coli;LB;0;;big;
20/10/2021;1659;A00111s03u3ew37zf80i975e48l5dol.jpg;1;203;E.coli;LB;0;;big;
20/10/2021;1660;A00111tuxm4re5mb1ayisb8s7u9qucl.jpg;1;203;E.coli;LB;0;;big;
20/10/2021;1661;A00111vxmr82c19jcei914v79o4ba4m.jpg;1;203;E.coli;LB;0;;big;
20/10/2021;1662;A00111w0cxsj71w0jvlicg9z3m36eri.jpg;1;203;E.coli;LB;0;;big;
20/10/2021;1663;A00111wcah0xu8q3gyt32yrvyqdd5lm.jpg;1;203;E.coli;LB;0;;big;
20/10/2021;1664;A00111ycmfhc06lh0sve99dr0jla137.jpg;1;203;E.coli;LB;0;;big;
20/10/2021;1665;A00111zm5g64e7g9j21ixwm76acbc9r.jpg;1;203;E.coli;LB;0;;big;
20/10/2021;1666;A0011205zr94dgxdl0e1t3mzdve7iqj.jpg;1;18;E.coli;LB;0;;bigger;
20/10/2021;1667;A001120wn1d9qs8xfx7kc7gcid2337b.jpg;1;18;E.coli;LB;0;;bigger;
20/10/2021;1668;A001127mz1ku40xp5kxkx9bppapp9kz.jpg;1;18;E.coli;LB;0;;bigger;
20/10/2021;1669;A00112ae17gm350ouxien89wkrov9hv.jpg;1;18;E.coli;LB;0;;bigger;
20/10/2021;1670;A00112aemmrtx3iga3l4lne16sdm8l7.jpg;1;18;E.coli;LB;0;;bigger;
20/10/2021;1671;A00112bzn99saqwyqr01lnzfbtic5he.jpg;1;18;E.coli;LB;0;;bigger;
20/10/2021;1672;A00112du6vwhxbdhq0re7qt9j4eteia.jpg;1;18;E.coli;LB;0;;bigger;
20/10/2021;1673;A00112g4j42b6wrp9qe3fp9r4n2vwcl.jpg;1;18;E.coli;LB;0;;bigger;
20/10/2021;1674;A00112k5tdmax74xyqye3e9onx3vddy.jpg;1;18;E.coli;LB;0;;bigger;
20/10/2021;1675;A00112qsdl29q9vd6aoyv6ay5abltca.jpg;1;18;E.coli;LB;0;;bigger;
20/10/2021;1676;A00112rj45tvh6j8ieia5msgk6rtv3d.jpg;1;18;E.coli;LB;0;;bigger;
20/10/2021;1677;A00112tf4a94zsi1wsz7lpsou5ymycj.jpg;1;18;E.coli;LB;0;;bigger;
20/10/2021;1678;A00112vrhc6cfreirkhwoniwx0yrj59.jpg;1;18;E.coli;LB;0;;bigger;
20/10/2021;1679;A00112w6tz5hzq19pzobl41wbxgnjbf.jpg;1;18;E.coli;LB;0;;bigger;
20/10/2021;1680;A00112z684mz3ttbbe3jaeb72sk2b8d.jpg;1;18;E.coli;LB;0;;bigger;
20/10/2021;1681;A001130yxtn3yjbigduyn0w9obah935.jpg;1;205;E.coli;LB;0;;big;
20/10/2021;1682;A0011320p5je5yq8etm0gvvlecatixl.jpg;1;205;E.coli;LB;0;;big;
20/10/2021;1683;A001132egwbzen2dosajb1lo5cxjwxq.jpg;1;205;E.coli;LB;0;;big;
20/10/2021;1684;A0011333yk5yz4fawu5yjgjuul0oodm.jpg;1;205;E.coli;LB;0;;big;
20/10/2021;1685;A001138yk9sz5jf9hl3wn63qyl650xc.jpg;1;205;E.coli;LB;0;;big;
20/10/2021;1686;A00113gbj6e1hx161e9d5qgzybi36r3.jpg;1;205;E.coli;LB;0;;big;
20/10/2021;1687;A00113gcruqe5gfpyswa2mur2un16iu.jpg;1;205;E.coli;LB;0;;big;
20/10/2021;1688;A00113ibhhff7nnsw4j12we0ymbe72d.jpg;1;205;E.coli;LB;0;;big;
20/10/2021;1689;A00113jh3i6lxrpw40jf6hpaxf7759c.jpg;1;205;E.coli;LB;0;;big;
20/10/2021;1690;A00113k9cknuk9s4im0q9myi4v5em6j.jpg;1;205;E.coli;LB;0;;big;
